id,num__accommodates,num__bedrooms,num__beds,num__price,num__availability_30,num__availability_60,num__availability_90,num__availability_365,num__number_of_reviews,num__number_of_reviews_ltm,num__number_of_reviews_l30d,num__review_scores_rating,num__review_scores_accuracy,num__review_scores_cleanliness,num__review_scores_checkin,num__review_scores_communication,num__review_scores_location,num__review_scores_value,num__reviews_per_month,num__bath_number,bool__host_has_profile_pic_t,bool__host_identity_verified_t,bool__has_availability_t,bool__instant_bookable_t
802997761431177510,0.3062814808048698,0.15265713114291848,-0.19296682445906282,-0.8422289269152008,1.288137571842899,1.3518968513256042,1.2402866095710312,1.4516180094639268,-0.6287562561202797,-0.7384965313688286,-0.714689735599278,0.4988795157394853,0.4480627506044213,0.5493437639472704,0.3445422258162842,0.31365206259033207,0.5508674168019169,0.6784602454983385,-0.9206015026206024,0.7321588343109712,1.0,1.0,1.0,0.0
803000957496492847,-0.562714523229639,-0.8859357553542272,-0.9358682598765137,-0.8038369603417699,1.6127518821836104,1.5058207846070637,1.339179248941826,1.4754727619764907,-0.6287562561202797,-0.7384965313688286,-0.714689735599278,-5.975004706782548,-6.233426795991829,-6.3314464773288925,0.3445422258162842,0.31365206259033207,-2.8555649796852665,-4.8480635579577696,-0.5804360787271748,-0.637277810137409,1.0,1.0,1.0,0.0
803005675051107386,-0.562714523229639,-0.8859357553542272,-0.9358682598765137,-1.1493646595026477,0.20608987070719334,0.12050538507392806,0.44914549460467346,0.3622509780568484,-0.6187823484897553,-0.6922358764105626,-0.714689735599278,-2.7380625955215314,0.4480627506044213,0.5493437639472704,0.3445422258162842,-1.2994027601657856,0.5508674168019169,-2.0848016562297156,-0.854458225752436,-0.637277810137409,1.0,1.0,1.0,0.0
803006376961430295,-0.562714523229639,-0.8859357553542272,-0.9358682598765137,-1.1237700151203605,-0.33493397986065937,0.17181336283441456,0.4821097077282717,0.37020256222770304,-0.6187823484897553,-0.6922358764105626,-0.2528682914427752,0.4988795157394853,0.4480627506044213,0.5493437639472704,0.3445422258162842,0.31365206259033207,0.5508674168019169,0.6784602454983385,-0.7741413895553767,-0.637277810137409,1.0,1.0,1.0,0.0
803007105138953369,-0.562714523229639,-0.8859357553542272,-0.9358682598765137,-1.1621619816937914,-0.9841626005420826,0.12050538507392806,0.44914549460467346,0.3622509780568484,-0.6088084408592309,-0.6459752214522967,-0.2528682914427752,-0.5693113809766503,-0.6543830245839601,0.5493437639472704,0.3445422258162842,-1.8478413999028656,-1.7314422888444956,-2.0848016562297156,-0.7268961917924006,-0.637277810137409,1.0,1.0,1.0,0.0
803007980254030041,-0.562714523229639,-0.8859357553542272,-0.9358682598765137,-1.2261485926495095,-0.9841626005420826,-0.9569621478962886,-0.24310298099088967,1.0937967217754705,-0.6287562561202797,-0.7384965313688286,-0.714689735599278,-2.7380625955215314,-2.8926820226937036,0.5493437639472704,0.3445422258162842,0.31365206259033207,-6.26199737617245,-2.0848016562297156,-0.6654774347005317,-0.637277810137409,1.0,1.0,1.0,0.0
803861954198331694,2.4787714908911416,2.22984290413721,2.7786389172107406,2.9073864750898815,0.42249941093433446,0.5309692071578201,0.5810023470990664,1.2448768210217076,-0.6287562561202797,-0.7384965313688286,-0.2528682914427752,0.4988795157394853,0.4480627506044213,0.5493437639472704,0.3445422258162842,0.31365206259033207,0.5508674168019169,0.6784602454983385,-0.5142928018590084,2.7863138009835415,1.0,1.0,1.0,0.0
805028498097193071,-0.12821652121238458,0.15265713114291848,0.549934610958388,-0.17676817297573225,0.530704181047905,0.7875090959602526,0.6798949864698611,1.0937967217754705,-0.5090693645539867,-0.18336867186963704,0.20895315271372766,-0.24561716985054988,-0.05304896539029862,0.03328449585155694,-1.0543409286323184,0.31365206259033207,0.27835282508294196,0.04291000810088484,1.1534626791740468,0.7321588343109712,1.0,1.0,1.0,0.0
805099232634904104,-0.9972125252468933,-0.8859357553542272,-0.9358682598765137,-0.8038369603417699,0.3142946408207639,0.017889429552955045,0.28432442898668225,-0.9656635784758676,-0.1699565051161564,1.3894935967114057,1.594417485183236,0.3046629890638256,0.14739572100759055,0.411727959121747,-0.4285247805895226,0.18460767676984252,0.1761598531883256,0.429766674342814,2.1692344310780314,-0.637277810137409,1.0,1.0,1.0,0.0
805836719612430105,0.7407794828221241,1.1912500176400642,0.549934610958388,1.5636676450198008,-0.33493397986065937,-0.9569621478962886,-1.2320293746988369,-1.3314364503351785,-0.6287562561202797,-0.7384965313688286,-0.714689735599278,-12.44888892930458,-12.914916342588079,-13.212236718605055,0.3445422258162842,-12.590786519458609,-2.8555649796852665,-10.374587361413878,-0.9158769828443049,0.7321588343109712,1.0,1.0,1.0,1.0
805943593077546028,-0.9972125252468933,-0.8859357553542272,-0.9358682598765137,-0.8166342825329135,2.153775732751463,1.7623606734094965,1.5040003145598173,1.5152306828307636,-0.6287562561202797,-0.7384965313688286,-0.714689735599278,0.4988795157394853,0.4480627506044213,0.5493437639472704,-3.336729233258987,0.31365206259033207,0.5508674168019169,0.6784602454983385,-0.8261111070946503,-0.637277810137409,1.0,1.0,1.0,0.0
